"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","640","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-20","passed","2026-09-20","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1850","REG-004 - User should not be able to register successfully when password is missing","webkit","2026-09-20","passed","2026-09-20","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","868","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-09-20","passed","2026-09-20","Search Tests","search.spec.ts","",""
"","800","LG-002 - User should not be able to login with empty password","firefox","2026-09-20","passed","2026-09-20","Login Tests","login.spec.ts","",""
"","858","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-09-20","passed","2026-09-20","Search Tests","search.spec.ts","",""
"","1164","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-09-20","passed","2026-09-20","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","657","REG-004 - User should not be able to register successfully when state is missing","chromium","2026-09-20","passed","2026-09-20","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1026","LG-005 - User should not be able to login with invalid password","firefox","2026-09-20","passed","2026-09-20","Login Tests","login.spec.ts","",""
"","855","REG-004 - User should not be able to register successfully when zipcode is missing","chromium","2026-09-20","passed","2026-09-20","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","614","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-09-20","passed","2026-09-20","Register Tests","register.spec.ts","",""
"","1163","REG-004 - User should not be able to register successfully when state is missing","firefox","2026-09-20","passed","2026-09-20","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1659","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-09-20","passed","2026-09-20","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1618","REG-004 - User should not be able to register successfully when city is missing","webkit","2026-09-20","passed","2026-09-20","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","698","SEA-001 - User should be able to search for an existing product","chromium","2026-09-20","passed","2026-09-20","Search Tests","search.spec.ts","",""
"","1151","REG-004 - User should not be able to register successfully when mobileNumber is missing","webkit","2026-09-20","passed","2026-09-20","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","4923","LG-001 - User should login successfully with valid credentials","webkit","2026-09-20","passed","2026-09-20","Login Tests","login.spec.ts","",""
"","1162","REG-004 - User should not be able to register successfully when lastName is missing","firefox","2026-09-20","passed","2026-09-20","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","745","REG-005 - User should not be able to register successfully with an invalid Email Address format","firefox","2026-09-20","passed","2026-09-20","Register Tests","register.spec.ts","",""
"","521","LG-003 - User should not be able to login with empty username","chromium","2026-09-20","passed","2026-09-20","Login Tests","login.spec.ts","",""
"","1288","LG-004 - User should not be able to login with invalid username","webkit","2026-09-20","passed","2026-09-20","Login Tests","login.spec.ts","",""
"","1477","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-09-20","passed","2026-09-20","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","894","LG-004 - User should not be able to login with invalid username","firefox","2026-09-20","passed","2026-09-20","Login Tests","login.spec.ts","",""
"","3270","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-09-20","passed","2026-09-20","Register Tests","register.spec.ts","",""
"","1184","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-09-20","passed","2026-09-20","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","732","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-09-20","passed","2026-09-20","Register Tests","register.spec.ts","",""
"","907","REG-006 - User should not be able to register successfully with an existing account","chromium","2026-09-20","passed","2026-09-20","Register Tests","register.spec.ts","",""
"","1492","REG-004 - User should not be able to register successfully when firstName is missing","webkit","2026-09-20","passed","2026-09-20","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","714","SEA-003 - User should be able to search for a product using keywords","chromium","2026-09-20","passed","2026-09-20","Search Tests","search.spec.ts","",""
