"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1251","REG-004 - User should not be able to register successfully when state is missing","firefox","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","799","LG-002 - User should not be able to login with empty password","webkit","2026-09-11","passed","2026-09-11","Login Tests","login.spec.ts","",""
"","734","REG-004 - User should not be able to register successfully when firstName is missing","chromium","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","802","LG-005 - User should not be able to login with invalid password","firefox","2026-09-11","passed","2026-09-11","Login Tests","login.spec.ts","",""
"","736","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2021","LG-001 - User should login successfully with valid credentials","firefox","2026-09-11","passed","2026-09-11","Login Tests","login.spec.ts","",""
"","631","REG-005 - User should not be able to register successfully with an invalid Email Address format","webkit","2026-09-11","passed","2026-09-11","Register Tests","register.spec.ts","",""
"","912","LG-004 - User should not be able to login with invalid username","webkit","2026-09-11","passed","2026-09-11","Login Tests","login.spec.ts","",""
"","638","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-09-11","passed","2026-09-11","Login Tests","login.spec.ts","",""
"","807","REG-004 - User should not be able to register successfully when mobileNumber is missing","chromium","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2185","REG-004 - User should not be able to register successfully when password is missing","webkit","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","3264","LG-001 - User should login successfully with valid credentials","webkit","2026-09-11","passed","2026-09-11","Login Tests","login.spec.ts","",""
"","917","REG-006 - User should not be able to register successfully with an existing account","webkit","2026-09-11","passed","2026-09-11","Register Tests","register.spec.ts","",""
"","355","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-09-11","passed","2026-09-11","Register Tests","register.spec.ts","",""
"","631","REG-004 - User should not be able to register successfully when zipcode is missing","chromium","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","449","REG-002 - User should not be able to register successfully with an empty Name","chromium","2026-09-11","passed","2026-09-11","Register Tests","register.spec.ts","",""
"","690","SEA-003 - User should be able to search for a product using keywords","chromium","2026-09-11","passed","2026-09-11","Search Tests","search.spec.ts","",""
"","502","LG-005 - User should not be able to login with invalid password","chromium","2026-09-11","passed","2026-09-11","Login Tests","login.spec.ts","",""
"","1049","SEA-003 - User should be able to search for a product using keywords","firefox","2026-09-11","passed","2026-09-11","Search Tests","search.spec.ts","",""
"","2628","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-09-11","passed","2026-09-11","Register Tests","register.spec.ts","",""
"","755","LG-002 - User should not be able to login with empty password","firefox","2026-09-11","passed","2026-09-11","Login Tests","login.spec.ts","",""
"","773","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-09-11","passed","2026-09-11","Register Tests","register.spec.ts","",""
"","1495","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1145","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1154","REG-004 - User should not be able to register successfully when lastName is missing","firefox","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1073","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-09-11","passed","2026-09-11","Search Tests","search.spec.ts","",""
"","811","LG-006 - User should not be able to log in with credentials that have not been registered","webkit","2026-09-11","passed","2026-09-11","Login Tests","login.spec.ts","",""
"","1270","SEA-004 - User should be able to search for an item using pasted words","webkit","2026-09-11","passed","2026-09-11","Search Tests","search.spec.ts","",""
"","622","REG-004 - User should not be able to register successfully when state is missing","chromium","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1087","SEA-004 - User should be able to search for an item using pasted words","firefox","2026-09-11","passed","2026-09-11","Search Tests","search.spec.ts","",""
"","910","REG-004 - User should not be able to register successfully when lastName is missing","chromium","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2368","SEA-002 - There should NOT be any item listed if user search for a non-existing product","webkit","2026-09-11","passed","2026-09-11","Search Tests","search.spec.ts","",""
"","681","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-09-11","passed","2026-09-11","Search Tests","search.spec.ts","",""
"","1256","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1121","REG-004 - User should not be able to register successfully when city is missing","webkit","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","873","LG-005 - User should not be able to login with invalid password","webkit","2026-09-11","passed","2026-09-11","Login Tests","login.spec.ts","",""
"","1006","REG-004 - User should not be able to register successfully when mobileNumber is missing","firefox","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1100","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1590","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1408","SEA-001 - User should be able to search for an existing product","webkit","2026-09-11","passed","2026-09-11","Search Tests","search.spec.ts","",""
"","661","REG-002 - User should not be able to register successfully with an empty Name","webkit","2026-09-11","passed","2026-09-11","Register Tests","register.spec.ts","",""
"","643","REG-004 - User should not be able to register successfully when address is missing","chromium","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1251","SEA-003 - User should be able to search for a product using keywords","webkit","2026-09-11","passed","2026-09-11","Search Tests","search.spec.ts","",""
"","645","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-09-11","passed","2026-09-11","Register Tests","register.spec.ts","",""
"","1074","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","771","LG-006 - User should not be able to log in with credentials that have not been registered","firefox","2026-09-11","passed","2026-09-11","Login Tests","login.spec.ts","",""
"","915","LG-004 - User should not be able to login with invalid username","firefox","2026-09-11","passed","2026-09-11","Login Tests","login.spec.ts","",""
"","703","LG-003 - User should not be able to login with empty username","firefox","2026-09-11","passed","2026-09-11","Login Tests","login.spec.ts","",""
"","1325","REG-001 - User should be able to sign up for a new account successfully","chromium","2026-09-11","passed","2026-09-11","Register Tests","register.spec.ts","",""
"","1245","REG-004 - User should not be able to register successfully when password is missing","firefox","2026-09-11","passed","2026-09-11","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
