"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1382","REG-004 - User should not be able to register successfully when mobileNumber is missing","firefox","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","678","REG-002 - User should not be able to register successfully with an empty Name","webkit","2026-09-15","passed","2026-09-15","Register Tests","register.spec.ts","",""
"","777","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-09-15","passed","2026-09-15","Register Tests","register.spec.ts","",""
"","1483","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1272","SEA-004 - User should be able to search for an item using pasted words","webkit","2026-09-15","passed","2026-09-15","Search Tests","search.spec.ts","",""
"","926","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-09-15","passed","2026-09-15","Register Tests","register.spec.ts","",""
"","1451","REG-004 - User should not be able to register successfully when zipcode is missing","webkit","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1219","REG-004 - User should not be able to register successfully when password is missing","webkit","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1121","REG-004 - User should not be able to register successfully when state is missing","firefox","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1592","SEA-001 - User should be able to search for an existing product","webkit","2026-09-15","passed","2026-09-15","Search Tests","search.spec.ts","",""
"","923","LG-005 - User should not be able to login with invalid password","webkit","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","785","LG-002 - User should not be able to login with empty password","firefox","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","665","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-09-15","passed","2026-09-15","Search Tests","search.spec.ts","",""
"","549","LG-003 - User should not be able to login with empty username","chromium","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","709","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-09-15","passed","2026-09-15","Register Tests","register.spec.ts","",""
"","1101","REG-004 - User should not be able to register successfully when lastName is missing","firefox","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1264","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1234","LG-001 - User should login successfully with valid credentials","chromium","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","982","SEA-001 - User should be able to search for an existing product","firefox","2026-09-15","passed","2026-09-15","Search Tests","search.spec.ts","",""
"","771","REG-006 - User should not be able to register successfully with an existing account","webkit","2026-09-15","passed","2026-09-15","Register Tests","register.spec.ts","",""
"","375","REG-003 - User should not be able to register successfully with an empty Email Address","chromium","2026-09-15","passed","2026-09-15","Register Tests","register.spec.ts","",""
"","935","LG-004 - User should not be able to login with invalid username","webkit","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","2116","REG-001 - User should be able to sign up for a new account successfully","firefox","2026-09-15","passed","2026-09-15","Register Tests","register.spec.ts","",""
"","774","REG-004 - User should not be able to register successfully when state is missing","chromium","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
